Beam,Node,X,Y,Z
173,17937,0.002367,0.015931,0.02216
173,17938,0.001903,0.019797,0.024159
173,17939,0.0037986,0.019299,0.023919
173,17940,0.0057006,0.0188,0.023673
173,17941,0.0075949,0.018303,0.023423
173,17942,0.0056914,0.017804,0.023166
173,17943,0.0037961,0.017306,0.022906
173,17944,0.0018938,0.016807,0.02264
173,17945,0.016622,0.020672,0.02457
173,17946,0.014255,0.020051,0.02428
173,17947,0.011879,0.019427,0.023981
173,17948,0.0095141,0.018807,0.023676
173,17949,0.0071423,0.019427,0.023981
173,17950,0.0047588,0.020051,0.02428
173,17951,0.0023849,0.020672,0.02457
173,17952,0.013312,0.018804,0.023674
173,17953,0.01521,0.019302,0.02392
173,17954,0.017101,0.019798,0.02416
173,17955,0.011422,0.018308,0.023425
173,17956,0.01711,0.016819,0.022646
173,17957,0.015212,0.017316,0.022911
173,17958,0.013321,0.017811,0.02317
176,17959,0.031422,0.018308,0.022301
176,17960,0.033312,0.018804,0.022555
176,17961,0.03521,0.019302,0.022805
176,17962,0.037101,0.019798,0.023049
176,17965,0.03711,0.016819,0.021508
176,17966,0.035212,0.017316,0.021778
176,17967,0.033321,0.017811,0.022042
176,17969,0.036633,0.015931,0.021013
176,17970,0.034252,0.016556,0.021363
176,17971,0.031883,0.017178,0.021704
176,17972,0.0295,0.017803,0.022038
176,17973,0.027117,0.017178,0.021704
176,17974,0.024748,0.016556,0.021363
176,17975,0.022367,0.015931,0.021013
176,17978,0.036622,0.020672,0.023467
176,17979,0.034255,0.020051,0.023172
176,17980,0.031879,0.019427,0.022867
176,17981,0.029514,0.018807,0.022557
176,17982,0.027142,0.019427,0.022867
176,17983,0.024759,0.020051,0.023172
176,17984,0.022385,0.020672,0.023467
176,17987,0.021903,0.019797,0.023049
176,17988,0.023799,0.019299,0.022804
176,17989,0.025701,0.0188,0.022553
176,17990,0.027595,0.018303,0.022299
176,17991,0.025691,0.017804,0.022038
176,17992,0.023796,0.017306,0.021773
176,17993,0.021894,0.016807,0.021502
176,18003,0.025691,0.017804,0.023166
176,18004,0.023796,0.017306,0.022906
176,18005,0.021894,0.016807,0.02264
176,18006,0.027595,0.018303,0.023423
176,18007,0.021903,0.019797,0.024159
176,18008,0.023799,0.019299,0.023919
176,18009,0.025701,0.0188,0.023673
176,18010,0.027142,0.019427,0.023981
176,18011,0.024759,0.020051,0.02428
176,18012,0.022385,0.020672,0.02457
176,18013,0.029514,0.018807,0.023676
176,18014,0.036622,0.020672,0.02457
176,18015,0.034255,0.020051,0.02428
176,18016,0.031879,0.019427,0.023981
176,18017,0.027117,0.017178,0.022838
176,18018,0.024748,0.016556,0.022504
176,18019,0.022367,0.015931,0.02216
176,18020,0.0295,0.017803,0.023166
176,18021,0.036633,0.015931,0.02216
176,18022,0.034252,0.016556,0.022504
176,18023,0.031883,0.017178,0.022838
176,18024,0.03711,0.016819,0.022646
176,18025,0.035212,0.017316,0.022911
176,18026,0.033321,0.017811,0.02317
176,18027,0.031422,0.018308,0.023425
176,18028,0.033312,0.018804,0.023674
176,18029,0.03521,0.019302,0.02392
176,18030,0.037101,0.019798,0.02416
179,18031,0.051422,0.018308,0.022301
179,18032,0.053312,0.018804,0.022555
179,18033,0.05521,0.019302,0.022805
179,18034,0.057101,0.019798,0.023049
179,18037,0.05711,0.016819,0.021508
179,18038,0.055212,0.017316,0.021778
179,18039,0.053321,0.017811,0.022042
179,18041,0.056633,0.015931,0.021013
179,18042,0.054252,0.016556,0.021363
179,18043,0.051883,0.017178,0.021704
179,18044,0.0495,0.017803,0.022038
179,18045,0.047117,0.017178,0.021704
179,18046,0.044748,0.016556,0.021363
179,18047,0.042367,0.015931,0.021013
179,18050,0.056622,0.020672,0.023467
179,18051,0.054255,0.020051,0.023172
179,18052,0.051879,0.019427,0.022867
179,18053,0.049514,0.018807,0.022557
179,18054,0.047142,0.019427,0.022867
179,18055,0.044759,0.020051,0.023172
179,18056,0.042385,0.020672,0.023467
179,18059,0.041903,0.019797,0.023049
179,18060,0.043799,0.019299,0.022804
179,18061,0.045701,0.0188,0.022553
179,18062,0.047595,0.018303,0.022299
179,18063,0.045691,0.017804,0.022038
179,18064,0.043796,0.017306,0.021773
179,18065,0.041894,0.016807,0.021502
179,18075,0.045691,0.017804,0.023166
179,18076,0.043796,0.017306,0.022906
179,18077,0.041894,0.016807,0.02264
179,18078,0.047595,0.018303,0.023423
179,18079,0.041903,0.019797,0.024159
179,18080,0.043799,0.019299,0.023919
179,18081,0.045701,0.0188,0.023673
179,18082,0.047142,0.019427,0.023981
179,18083,0.044759,0.020051,0.02428
179,18084,0.042385,0.020672,0.02457
179,18085,0.049514,0.018807,0.023676
179,18086,0.056622,0.020672,0.02457
179,18087,0.054255,0.020051,0.02428
179,18088,0.051879,0.019427,0.023981
179,18089,0.047117,0.017178,0.022838
179,18090,0.044748,0.016556,0.022504
179,18091,0.042367,0.015931,0.02216
179,18092,0.0495,0.017803,0.023166
179,18093,0.056633,0.015931,0.02216
179,18094,0.054252,0.016556,0.022504
179,18095,0.051883,0.017178,0.022838
179,18096,0.05711,0.016819,0.022646
179,18097,0.055212,0.017316,0.022911
179,18098,0.053321,0.017811,0.02317
179,18099,0.051422,0.018308,0.023425
179,18100,0.053312,0.018804,0.023674
179,18101,0.05521,0.019302,0.02392
179,18102,0.057101,0.019798,0.02416
182,18103,0.011422,0.11831,0.022301
182,18104,0.013312,0.1188,0.022555
182,18105,0.01521,0.1193,0.022805
182,18106,0.017101,0.1198,0.023049
182,18109,0.01711,0.11682,0.021508
182,18110,0.015212,0.11732,0.021778
182,18111,0.013321,0.11781,0.022042
182,18113,0.016633,0.11593,0.021013
182,18114,0.014252,0.11656,0.021363
182,18115,0.011883,0.11718,0.021704
182,18116,0.0095,0.1178,0.022038
182,18117,0.0071173,0.11718,0.021704
182,18118,0.0047478,0.11656,0.021363
182,18119,0.0023669,0.11593,0.021013
182,18122,0.016622,0.12067,0.023467
182,18123,0.014255,0.12005,0.023172
182,18124,0.011879,0.11943,0.022867
182,18125,0.0095141,0.11881,0.022557
182,18126,0.0071424,0.11943,0.022867
182,18127,0.0047588,0.12005,0.023172
182,18128,0.002385,0.12067,0.023467
182,18131,0.001903,0.1198,0.023049
182,18132,0.0037987,0.1193,0.022804
182,18133,0.0057007,0.1188,0.022553
182,18134,0.0075949,0.1183,0.022299
182,18135,0.0056914,0.1178,0.022038
182,18136,0.0037961,0.11731,0.021773
182,18137,0.0018938,0.11681,0.021502
182,18147,0.0056914,0.1178,0.023166
182,18148,0.0037961,0.11731,0.022906
182,18149,0.0018938,0.11681,0.02264
182,18150,0.0075949,0.1183,0.023423
182,18151,0.001903,0.1198,0.024159
182,18152,0.0037986,0.1193,0.023919
182,18153,0.0057006,0.1188,0.023673
182,18154,0.0071423,0.11943,0.023981
182,18155,0.0047588,0.12005,0.02428
182,18156,0.0023849,0.12067,0.02457
182,18157,0.0095141,0.11881,0.023676
182,18158,0.016622,0.12067,0.02457
182,18159,0.014255,0.12005,0.02428
182,18160,0.011879,0.11943,0.023981
182,18161,0.0071173,0.11718,0.022838
182,18162,0.0047479,0.11656,0.022504
182,18163,0.002367,0.11593,0.02216
182,18164,0.0095,0.1178,0.023166
182,18165,0.016633,0.11593,0.02216
182,18166,0.014252,0.11656,0.022504
182,18167,0.011883,0.11718,0.022838
182,18168,0.01711,0.11682,0.022646
182,18169,0.015212,0.11732,0.022911
182,18170,0.013321,0.11781,0.02317
182,18171,0.011422,0.11831,0.023425
182,18172,0.013312,0.1188,0.023674
182,18173,0.01521,0.1193,0.02392
182,18174,0.017101,0.1198,0.02416
185,18175,0.031422,0.11831,0.022301
185,18176,0.033312,0.1188,0.022555
185,18177,0.03521,0.1193,0.022805
185,18178,0.037101,0.1198,0.023049
185,18181,0.03711,0.11682,0.021508
185,18182,0.035212,0.11732,0.021778
185,18183,0.033321,0.11781,0.022042
185,18185,0.036633,0.11593,0.021013
185,18186,0.034252,0.11656,0.021363
185,18187,0.031883,0.11718,0.021704
185,18188,0.0295,0.1178,0.022038
185,18189,0.027117,0.11718,0.021704
185,18190,0.024748,0.11656,0.021363
185,18191,0.022367,0.11593,0.021013
185,18194,0.036622,0.12067,0.023467
185,18195,0.034255,0.12005,0.023172
185,18196,0.031879,0.11943,0.022867
185,18197,0.029514,0.11881,0.022557
185,18198,0.027142,0.11943,0.022867
185,18199,0.024759,0.12005,0.023172
185,18200,0.022385,0.12067,0.023467
185,18203,0.021903,0.1198,0.023049
185,18204,0.023799,0.1193,0.022804
185,18205,0.025701,0.1188,0.022553
185,18206,0.027595,0.1183,0.022299
185,18207,0.025691,0.1178,0.022038
185,18208,0.023796,0.11731,0.021773
185,18209,0.021894,0.11681,0.021502
185,18219,0.025691,0.1178,0.023166
185,18220,0.023796,0.11731,0.022906
185,18221,0.021894,0.11681,0.02264
185,18222,0.027595,0.1183,0.023423
185,18223,0.021903,0.1198,0.024159
185,18224,0.023799,0.1193,0.023919
185,18225,0.025701,0.1188,0.023673
185,18226,0.027142,0.11943,0.023981
185,18227,0.024759,0.12005,0.02428
185,18228,0.022385,0.12067,0.02457
185,18229,0.029514,0.11881,0.023676
185,18230,0.036622,0.12067,0.02457
185,18231,0.034255,0.12005,0.02428
185,18232,0.031879,0.11943,0.023981
185,18233,0.027117,0.11718,0.022838
185,18234,0.024748,0.11656,0.022504
185,18235,0.022367,0.11593,0.02216
185,18236,0.0295,0.1178,0.023166
185,18237,0.036633,0.11593,0.02216
185,18238,0.034252,0.11656,0.022504
185,18239,0.031883,0.11718,0.022838
185,18240,0.03711,0.11682,0.022646
185,18241,0.035212,0.11732,0.022911
185,18242,0.033321,0.11781,0.02317
185,18243,0.031422,0.11831,0.023425
185,18244,0.033312,0.1188,0.023674
185,18245,0.03521,0.1193,0.02392
185,18246,0.037101,0.1198,0.02416
188,18247,0.051422,0.11831,0.022301
188,18248,0.053312,0.1188,0.022555
188,18249,0.05521,0.1193,0.022805
188,18250,0.057101,0.1198,0.023049
188,18253,0.05711,0.11682,0.021508
188,18254,0.055212,0.11732,0.021778
188,18255,0.053321,0.11781,0.022042
188,18257,0.056633,0.11593,0.021013
188,18258,0.054252,0.11656,0.021363
188,18259,0.051883,0.11718,0.021704
188,18260,0.0495,0.1178,0.022038
188,18261,0.047117,0.11718,0.021704
188,18262,0.044748,0.11656,0.021363
188,18263,0.042367,0.11593,0.021013
188,18266,0.056622,0.12067,0.023467
188,18267,0.054255,0.12005,0.023172
188,18268,0.051879,0.11943,0.022867
188,18269,0.049514,0.11881,0.022557
188,18270,0.047142,0.11943,0.022867
188,18271,0.044759,0.12005,0.023172
188,18272,0.042385,0.12067,0.023467
188,18275,0.041903,0.1198,0.023049
188,18276,0.043799,0.1193,0.022804
188,18277,0.045701,0.1188,0.022553
188,18278,0.047595,0.1183,0.022299
188,18279,0.045691,0.1178,0.022038
188,18280,0.043796,0.11731,0.021773
188,18281,0.041894,0.11681,0.021502
188,18291,0.045691,0.1178,0.023166
188,18292,0.043796,0.11731,0.022906
188,18293,0.041894,0.11681,0.02264
188,18294,0.047595,0.1183,0.023423
188,18295,0.041903,0.1198,0.024159
188,18296,0.043799,0.1193,0.023919
188,18297,0.045701,0.1188,0.023673
188,18298,0.047142,0.11943,0.023981
188,18299,0.044759,0.12005,0.02428
188,18300,0.042385,0.12067,0.02457
188,18301,0.049514,0.11881,0.023676
188,18302,0.056622,0.12067,0.02457
188,18303,0.054255,0.12005,0.02428
188,18304,0.051879,0.11943,0.023981
188,18305,0.047117,0.11718,0.022838
188,18306,0.044748,0.11656,0.022504
188,18307,0.042367,0.11593,0.02216
188,18308,0.0495,0.1178,0.023166
188,18309,0.056633,0.11593,0.02216
188,18310,0.054252,0.11656,0.022504
188,18311,0.051883,0.11718,0.022838
188,18312,0.05711,0.11682,0.022646
188,18313,0.055212,0.11732,0.022911
188,18314,0.053321,0.11781,0.02317
188,18315,0.051422,0.11831,0.023425
188,18316,0.053312,0.1188,0.023674
188,18317,0.05521,0.1193,0.02392
188,18318,0.057101,0.1198,0.02416
191,18320,0.016633,0.21593,0.021013
191,18321,0.014252,0.21656,0.021363
191,18322,0.011883,0.21718,0.021704
191,18323,0.0095,0.2178,0.022038
191,18324,0.0071173,0.21718,0.021704
191,18325,0.0047478,0.21656,0.021363
191,18326,0.0023669,0.21593,0.021013
191,18329,0.001903,0.2198,0.023049
191,18330,0.0037987,0.2193,0.022804
191,18331,0.0057007,0.2188,0.022553
191,18332,0.0075949,0.2183,0.022299
191,18333,0.0056914,0.2178,0.022038
191,18334,0.0037961,0.21731,0.021773
191,18335,0.0018938,0.21681,0.021502
191,18338,0.016622,0.22067,0.023467
191,18339,0.014255,0.22005,0.023172
191,18340,0.011879,0.21943,0.022867
191,18341,0.0095141,0.21881,0.022557
191,18342,0.0071424,0.21943,0.022867
191,18343,0.0047588,0.22005,0.023172
191,18344,0.002385,0.22067,0.023467
191,18346,0.011422,0.21831,0.022301
191,18347,0.013312,0.2188,0.022555
191,18348,0.01521,0.2193,0.022805
191,18349,0.017101,0.2198,0.023049
191,18352,0.01711,0.21682,0.021508
191,18353,0.015212,0.21732,0.021778
191,18354,0.013321,0.21781,0.022042
191,18363,0.01711,0.21682,0.022646
191,18364,0.015212,0.21732,0.022911
191,18365,0.013321,0.21781,0.02317
191,18366,0.011422,0.21831,0.023425
191,18367,0.013312,0.2188,0.023674
191,18368,0.01521,0.2193,0.02392
191,18369,0.017101,0.2198,0.02416
191,18370,0.0071423,0.21943,0.023981
191,18371,0.0047588,0.22005,0.02428
191,18372,0.0023849,0.22067,0.02457
191,18373,0.0095141,0.21881,0.023676
191,18374,0.016622,0.22067,0.02457
191,18375,0.014255,0.22005,0.02428
191,18376,0.011879,0.21943,0.023981
191,18377,0.0056914,0.2178,0.023166
191,18378,0.0037961,0.21731,0.022906
191,18379,0.0018938,0.21681,0.02264
191,18380,0.0075949,0.2183,0.023423
191,18381,0.001903,0.2198,0.024159
191,18382,0.0037986,0.2193,0.023919
191,18383,0.0057006,0.2188,0.023673
191,18384,0.0071173,0.21718,0.022838
191,18385,0.0047479,0.21656,0.022504
191,18386,0.002367,0.21593,0.02216
191,18387,0.0095,0.2178,0.023166
191,18388,0.016633,0.21593,0.02216
191,18389,0.014252,0.21656,0.022504
191,18390,0.011883,0.21718,0.022838
194,18391,0.031422,0.21831,0.022301
194,18392,0.033312,0.2188,0.022555
194,18393,0.03521,0.2193,0.022805
194,18394,0.037101,0.2198,0.023049
194,18397,0.03711,0.21682,0.021508
194,18398,0.035212,0.21732,0.021778
194,18399,0.033321,0.21781,0.022042
194,18401,0.036633,0.21593,0.021013
194,18402,0.034252,0.21656,0.021363
194,18403,0.031883,0.21718,0.021704
194,18404,0.0295,0.2178,0.022038
194,18405,0.027117,0.21718,0.021704
194,18406,0.024748,0.21656,0.021363
194,18407,0.022367,0.21593,0.021013
194,18410,0.036622,0.22067,0.023467
194,18411,0.034255,0.22005,0.023172
194,18412,0.031879,0.21943,0.022867
194,18413,0.029514,0.21881,0.022557
194,18414,0.027142,0.21943,0.022867
194,18415,0.024759,0.22005,0.023172
194,18416,0.022385,0.22067,0.023467
194,18419,0.021903,0.2198,0.023049
194,18420,0.023799,0.2193,0.022804
194,18421,0.025701,0.2188,0.022553
194,18422,0.027595,0.2183,0.022299
194,18423,0.025691,0.2178,0.022038
194,18424,0.023796,0.21731,0.021773
194,18425,0.021894,0.21681,0.021502
194,18435,0.025691,0.2178,0.023166
194,18436,0.023796,0.21731,0.022906
194,18437,0.021894,0.21681,0.02264
194,18438,0.027595,0.2183,0.023423
194,18439,0.021903,0.2198,0.024159
194,18440,0.023799,0.2193,0.023919
194,18441,0.025701,0.2188,0.023673
194,18442,0.027142,0.21943,0.023981
194,18443,0.024759,0.22005,0.02428
194,18444,0.022385,0.22067,0.02457
194,18445,0.029514,0.21881,0.023676
194,18446,0.036622,0.22067,0.02457
194,18447,0.034255,0.22005,0.02428
194,18448,0.031879,0.21943,0.023981
194,18449,0.027117,0.21718,0.022838
194,18450,0.024748,0.21656,0.022504
194,18451,0.022367,0.21593,0.02216
194,18452,0.0295,0.2178,0.023166
194,18453,0.036633,0.21593,0.02216
194,18454,0.034252,0.21656,0.022504
194,18455,0.031883,0.21718,0.022838
194,18456,0.03711,0.21682,0.022646
194,18457,0.035212,0.21732,0.022911
194,18458,0.033321,0.21781,0.02317
194,18459,0.031422,0.21831,0.023425
194,18460,0.033312,0.2188,0.023674
194,18461,0.03521,0.2193,0.02392
194,18462,0.037101,0.2198,0.02416
197,18471,0.05711,0.21682,0.021508
197,18472,0.055212,0.21732,0.021778
197,18473,0.053321,0.21781,0.022042
197,18474,0.051422,0.21831,0.022301
197,18475,0.053312,0.2188,0.022555
197,18476,0.05521,0.2193,0.022805
197,18477,0.057101,0.2198,0.023049
197,18478,0.049514,0.21881,0.022557
197,18479,0.047142,0.21943,0.022867
197,18480,0.044759,0.22005,0.023172
197,18481,0.042385,0.22067,0.023467
197,18482,0.056622,0.22067,0.023467
197,18483,0.054255,0.22005,0.023172
197,18484,0.051879,0.21943,0.022867
197,18485,0.047595,0.2183,0.022299
197,18486,0.045691,0.2178,0.022038
197,18487,0.043796,0.21731,0.021773
197,18488,0.041894,0.21681,0.021502
197,18489,0.041903,0.2198,0.023049
197,18490,0.043799,0.2193,0.022804
197,18491,0.045701,0.2188,0.022553
197,18492,0.0495,0.2178,0.022038
197,18493,0.047117,0.21718,0.021704
197,18494,0.044748,0.21656,0.021363
197,18495,0.042367,0.21593,0.021013
197,18496,0.056633,0.21593,0.021013
197,18497,0.054252,0.21656,0.021363
197,18498,0.051883,0.21718,0.021704
197,18499,0.056633,0.21593,0.02216
197,18500,0.054252,0.21656,0.022504
197,18501,0.051883,0.21718,0.022838
197,18503,0.0495,0.2178,0.023166
197,18504,0.047117,0.21718,0.022838
197,18505,0.044748,0.21656,0.022504
197,18506,0.042367,0.21593,0.02216
197,18508,0.041903,0.2198,0.024159
197,18509,0.043799,0.2193,0.023919
197,18510,0.045701,0.2188,0.023673
197,18512,0.047595,0.2183,0.023423
197,18513,0.045691,0.2178,0.023166
197,18514,0.043796,0.21731,0.022906
197,18515,0.041894,0.21681,0.02264
197,18517,0.056622,0.22067,0.02457
197,18518,0.054255,0.22005,0.02428
197,18519,0.051879,0.21943,0.023981
197,18521,0.049514,0.21881,0.023676
197,18522,0.047142,0.21943,0.023981
197,18523,0.044759,0.22005,0.02428
197,18524,0.042385,0.22067,0.02457
197,18526,0.053312,0.2188,0.023674
197,18527,0.05521,0.2193,0.02392
197,18528,0.057101,0.2198,0.02416
197,18530,0.051422,0.21831,0.023425
197,18531,0.05711,0.21682,0.022646
197,18532,0.055212,0.21732,0.022911
197,18533,0.053321,0.21781,0.02317
200,18536,0.017101,0.079821,0.023233
200,18537,0.01521,0.080316,0.022993
200,18538,0.013312,0.080813,0.022748
200,18539,0.011422,0.081308,0.022499
200,18540,0.013321,0.081806,0.022242
200,18541,0.015212,0.082302,0.021982
200,18542,0.01711,0.0828,0.021715
200,18544,0.0095141,0.081807,0.022242
200,18545,0.007128,0.082431,0.021914
200,18546,0.0047547,0.083052,0.021579
200,18547,0.0023706,0.083676,0.021234
200,18550,0.016636,0.083676,0.021234
200,18551,0.014259,0.083052,0.021579
200,18552,0.011893,0.082431,0.021914
200,18553,0.0075949,0.081303,0.022501
200,18554,0.0057006,0.080806,0.022752
200,18555,0.0037987,0.080307,0.022998
200,18556,0.001903,0.079809,0.023239
200,18559,0.0018938,0.082799,0.021716
200,18560,0.0037961,0.0823,0.021983
200,18561,0.0056915,0.081803,0.022244
200,18562,0.0095,0.080803,0.022753
200,18563,0.0071317,0.080182,0.023059
200,18564,0.0047518,0.079557,0.023359
200,18565,0.0023813,0.078935,0.02365
200,18568,0.016619,0.078935,0.02365
200,18569,0.014248,0.079557,0.023359
200,18570,0.011868,0.080182,0.023059
200,18579,0.016619,0.078935,0.02475
200,18580,0.014248,0.079557,0.024464
200,18581,0.011868,0.080182,0.024169
200,18582,0.0095,0.080803,0.023869
200,18583,0.0071316,0.080182,0.024169
200,18584,0.0047518,0.079557,0.024464
200,18585,0.0023813,0.078935,0.02475
200,18586,0.0018939,0.082799,0.02285
200,18587,0.0037961,0.0823,0.023113
200,18588,0.0056915,0.081803,0.023369
200,18589,0.0075949,0.081303,0.023621
200,18590,0.0057005,0.080806,0.023867
200,18591,0.0037986,0.080307,0.024109
200,18592,0.0019029,0.079809,0.024346
200,18593,0.016636,0.083676,0.022377
200,18594,0.014259,0.083052,0.022716
200,18595,0.011893,0.082431,0.023044
200,18596,0.0095141,0.081807,0.023367
200,18597,0.0071281,0.082431,0.023044
200,18598,0.0047548,0.083052,0.022716
200,18599,0.0023706,0.083676,0.022377
200,18600,0.013321,0.081806,0.023367
200,18601,0.015212,0.082302,0.023111
200,18602,0.01711,0.0828,0.02285
200,18603,0.011422,0.081308,0.023619
200,18604,0.017101,0.079821,0.02434
200,18605,0.01521,0.080316,0.024105
200,18606,0.013312,0.080813,0.023864
203,18608,0.036636,0.083676,0.021234
203,18609,0.034259,0.083052,0.021579
203,18610,0.031893,0.082431,0.021914
203,18611,0.029514,0.081807,0.022242
203,18612,0.027128,0.082431,0.021914
203,18613,0.024755,0.083052,0.021579
203,18614,0.022371,0.083676,0.021234
203,18617,0.021894,0.082799,0.021716
203,18618,0.023796,0.0823,0.021983
203,18619,0.025691,0.081803,0.022244
203,18620,0.027595,0.081303,0.022501
203,18621,0.025701,0.080806,0.022752
203,18622,0.023799,0.080307,0.022998
203,18623,0.021903,0.079809,0.023239
203,18625,0.031422,0.081308,0.022499
203,18626,0.033321,0.081806,0.022242
203,18627,0.035212,0.082302,0.021982
203,18628,0.03711,0.0828,0.021715
203,18631,0.037101,0.079821,0.023233
203,18632,0.03521,0.080316,0.022993
203,18633,0.033312,0.080813,0.022748
203,18635,0.036619,0.078935,0.02365
203,18636,0.034248,0.079557,0.023359
203,18637,0.031868,0.080182,0.023059
203,18638,0.0295,0.080803,0.022753
203,18639,0.027132,0.080182,0.023059
203,18640,0.024752,0.079557,0.023359
203,18641,0.022381,0.078935,0.02365
203,18651,0.027132,0.080182,0.024169
203,18652,0.024752,0.079557,0.024464
203,18653,0.022381,0.078935,0.02475
203,18654,0.0295,0.080803,0.023869
203,18655,0.036619,0.078935,0.02475
203,18656,0.034248,0.079557,0.024464
203,18657,0.031868,0.080182,0.024169
203,18658,0.037101,0.079821,0.02434
203,18659,0.03521,0.080316,0.024105
203,18660,0.033312,0.080813,0.023864
203,18661,0.031422,0.081308,0.023619
203,18662,0.033321,0.081806,0.023367
203,18663,0.035212,0.082302,0.023111
203,18664,0.03711,0.0828,0.02285
203,18665,0.025701,0.080806,0.023867
203,18666,0.023799,0.080307,0.024109
203,18667,0.021903,0.079809,0.024346
203,18668,0.027595,0.081303,0.023621
203,18669,0.021894,0.082799,0.02285
203,18670,0.023796,0.0823,0.023113
203,18671,0.025692,0.081803,0.023369
203,18672,0.027128,0.082431,0.023044
203,18673,0.024755,0.083052,0.022716
203,18674,0.022371,0.083676,0.022377
203,18675,0.029514,0.081807,0.023367
203,18676,0.036636,0.083676,0.022377
203,18677,0.034259,0.083052,0.022716
203,18678,0.031893,0.082431,0.023044
206,18680,0.056636,0.083676,0.021234
206,18681,0.054259,0.083052,0.021579
206,18682,0.051893,0.082431,0.021914
206,18683,0.049514,0.081807,0.022242
206,18684,0.047128,0.082431,0.021914
206,18685,0.044755,0.083052,0.021579
206,18686,0.042371,0.083676,0.021234
206,18689,0.041894,0.082799,0.021716
206,18690,0.043796,0.0823,0.021983
206,18691,0.045691,0.081803,0.022244
206,18692,0.047595,0.081303,0.022501
206,18693,0.045701,0.080806,0.022752
206,18694,0.043799,0.080307,0.022998
206,18695,0.041903,0.079809,0.023239
206,18697,0.051422,0.081308,0.022499
206,18698,0.053321,0.081806,0.022242
206,18699,0.055212,0.082302,0.021982
206,18700,0.05711,0.0828,0.021715
206,18703,0.057101,0.079821,0.023233
206,18704,0.05521,0.080316,0.022993
206,18705,0.053312,0.080813,0.022748
206,18707,0.056619,0.078935,0.02365
206,18708,0.054248,0.079557,0.023359
206,18709,0.051868,0.080182,0.023059
206,18710,0.0495,0.080803,0.022753
206,18711,0.047132,0.080182,0.023059
206,18712,0.044752,0.079557,0.023359
206,18713,0.042381,0.078935,0.02365
206,18723,0.047132,0.080182,0.024169
206,18724,0.044752,0.079557,0.024464
206,18725,0.042381,0.078935,0.02475
206,18726,0.0495,0.080803,0.023869
206,18727,0.056619,0.078935,0.02475
206,18728,0.054248,0.079557,0.024464
206,18729,0.051868,0.080182,0.024169
206,18730,0.057101,0.079821,0.02434
206,18731,0.05521,0.080316,0.024105
206,18732,0.053312,0.080813,0.023864
206,18733,0.051422,0.081308,0.023619
206,18734,0.053321,0.081806,0.023367
206,18735,0.055212,0.082302,0.023111
206,18736,0.05711,0.0828,0.02285
206,18737,0.045701,0.080806,0.023867
206,18738,0.043799,0.080307,0.024109
206,18739,0.041903,0.079809,0.024346
206,18740,0.047595,0.081303,0.023621
206,18741,0.041894,0.082799,0.02285
206,18742,0.043796,0.0823,0.023113
206,18743,0.045692,0.081803,0.023369
206,18744,0.047128,0.082431,0.023044
206,18745,0.044755,0.083052,0.022716
206,18746,0.042371,0.083676,0.022377
206,18747,0.049514,0.081807,0.023367
206,18748,0.056636,0.083676,0.022377
206,18749,0.054259,0.083052,0.022716
206,18750,0.051893,0.082431,0.023044
209,18752,0.016636,0.18368,0.021234
209,18753,0.014259,0.18305,0.021579
209,18754,0.011893,0.18243,0.021914
209,18755,0.0095141,0.18181,0.022242
209,18756,0.007128,0.18243,0.021914
209,18757,0.0047549,0.18305,0.021579
209,18758,0.0023706,0.18368,0.021234
209,18761,0.0018938,0.1828,0.021716
209,18762,0.0037961,0.1823,0.021983
209,18763,0.0056915,0.1818,0.022244
209,18764,0.0075949,0.1813,0.022501
209,18765,0.0057006,0.18081,0.022752
209,18766,0.0037986,0.18031,0.022998
209,18767,0.001903,0.17981,0.023239
209,18769,0.011422,0.18131,0.022499
209,18770,0.013321,0.18181,0.022242
209,18771,0.015212,0.1823,0.021982
209,18772,0.01711,0.1828,0.021715
209,18775,0.017101,0.17982,0.023233
209,18776,0.01521,0.18032,0.022993
209,18777,0.013312,0.18081,0.022748
209,18779,0.016619,0.17893,0.02365
209,18780,0.014248,0.17956,0.023359
209,18781,0.011868,0.18018,0.023059
209,18782,0.0095,0.1808,0.022753
209,18783,0.0071317,0.18018,0.023059
209,18784,0.0047518,0.17956,0.023359
209,18785,0.0023813,0.17893,0.02365
209,18795,0.0071316,0.18018,0.024169
209,18796,0.0047517,0.17956,0.024464
209,18797,0.0023813,0.17893,0.02475
209,18798,0.0095,0.1808,0.023869
209,18799,0.016619,0.17893,0.02475
209,18800,0.014248,0.17956,0.024464
209,18801,0.011868,0.18018,0.024169
209,18802,0.017101,0.17982,0.02434
209,18803,0.01521,0.18032,0.024105
209,18804,0.013312,0.18081,0.023864
209,18805,0.011422,0.18131,0.023619
209,18806,0.013321,0.18181,0.023367
209,18807,0.015212,0.1823,0.023111
209,18808,0.01711,0.1828,0.02285
209,18809,0.0057005,0.18081,0.023867
209,18810,0.0037986,0.18031,0.024109
209,18811,0.0019029,0.17981,0.024346
209,18812,0.0075949,0.1813,0.023621
209,18813,0.0018939,0.1828,0.02285
209,18814,0.0037962,0.1823,0.023113
209,18815,0.0056915,0.1818,0.023369
209,18816,0.0071281,0.18243,0.023044
209,18817,0.004755,0.18305,0.022716
209,18818,0.0023706,0.18368,0.022377
209,18819,0.0095141,0.18181,0.023367
209,18820,0.016636,0.18368,0.022377
209,18821,0.014259,0.18305,0.022716
